,titles,times,links
1148,我天天喊涨停看能不能喊起来[赚大了][赚大了][赚大了],09-15 10:44,"https://guba.eastmoney.com/news,000753,964878181.html"
1149,散户冲进来太多，庄不抬轿了,09-15 10:31,"https://guba.eastmoney.com/news,000753,964868789.html"
1150,看来今天有可能超过000592，平潭表示不服,09-15 10:19,"https://guba.eastmoney.com/news,000753,964859908.html"
1151,不会吧！还要过3.30？,09-15 10:11,"https://guba.eastmoney.com/news,000753,964852243.html"
1152,不分红不转赠，很,09-15 10:10,"https://guba.eastmoney.com/news,000753,964851821.html"
1153,3.28谁敢买？套你没商量！,09-15 10:08,"https://guba.eastmoney.com/news,000753,964850951.html"
1154,终于动了，趴着累了？要龟行么？,09-15 10:08,"https://guba.eastmoney.com/news,000753,964850887.html"
1155,3.29次高价坚决减仓！庄家奈我何？,09-15 10:06,"https://guba.eastmoney.com/news,000753,964849006.html"
1156,感觉今天要迎来人生的第一个惊喜，期待2年7个月了,09-15 10:03,"https://guba.eastmoney.com/news,000753,964846431.html"
1157,[鼓掌][鼓掌][胜利],09-15 10:02,"https://guba.eastmoney.com/news,000753,964845931.html"
1158,涨停伺候！,09-15 09:56,"https://guba.eastmoney.com/news,000753,964840007.html"
1159,这一波低价股会来一波，漳州发展看4.5元,09-15 09:49,"https://guba.eastmoney.com/news,000753,964832426.html"
1160,今日涨停板,09-15 09:39,"https://guba.eastmoney.com/news,000753,964824016.html"
1161,疯了，尽然赶超我平潭,09-15 09:34,"https://guba.eastmoney.com/news,000753,964817821.html"
1162,完蛋，要跌了。庄家出货剩尾货了。早盘故意用万手吸引眼球,09-15 09:20,"https://guba.eastmoney.com/news,000753,964810597.html"
1163,我宣布：明天涨停,09-14 05:48,"https://guba.eastmoney.com/news,000753,964721850.html"
1164,请问，公司是否有福建省13日集中开工的中标的项目吗？,09-15 03:21,"https://guba.eastmoney.com/news,000753,965019683.html"
1165,红色环保PPP~~~,09-14 02:44,"https://guba.eastmoney.com/news,000753,964672777.html"
1166,明天破3,09-14 02:43,"https://guba.eastmoney.com/news,000753,964672270.html"
1167,脏粥僵尸[大笑],09-14 02:11,"https://guba.eastmoney.com/news,000753,964652415.html"
1168,快点破3吧。垃圾,09-14 02:09,"https://guba.eastmoney.com/news,000753,964650887.html"
1169,脏州发展,09-14 02:01,"https://guba.eastmoney.com/news,000753,964645887.html"
1170,这个股还有人买，我也是服了,09-14 01:57,"https://guba.eastmoney.com/news,000753,964643064.html"
1171,2点钟变盘，大概率向下跌破3块,09-14 01:41,"https://guba.eastmoney.com/news,000753,964633534.html"
1172,偶就 佩服  漳州水仙儿的   水磨  功夫,09-14 01:34,"https://guba.eastmoney.com/news,000753,964629203.html"
1173,压压听听操盘，看来漳州主力操盘也差劲，很好,09-14 01:33,"https://guba.eastmoney.com/news,000753,964627879.html"
1174,底部主力筹码已经很集中，把上面最高峰的浮筹磨掉，就会真正启动！两个月内见6,09-14 01:25,"https://guba.eastmoney.com/news,000753,964622802.html"
1175,明天回来过涨停,09-14 01:21,"https://guba.eastmoney.com/news,000753,964620631.html"
1176,小王下来尽管建回留足后续资金,09-14 01:17,"https://guba.eastmoney.com/news,000753,964617969.html"
1177,大家赶紧卖房买阿里巴巴。年底翻倍。,09-14 11:07,"https://guba.eastmoney.com/news,000753,964577104.html"
1178,加仓加仓……最后加仓的机会不要错过了……,09-14 11:06,"https://guba.eastmoney.com/news,000753,964576462.html"
1179,年线附近可以梭哈。现在买入等于浪费时间。听我的话。买入阿里巴巴,09-14 11:05,"https://guba.eastmoney.com/news,000753,964575746.html"
1180,保守建到2.85，大利,09-14 11:01,"https://guba.eastmoney.com/news,000753,964573355.html"
1181,开建回来,09-14 11:00,"https://guba.eastmoney.com/news,000753,964572600.html"
1182,我朋友听我的3.09卖了50000股，去追华谊嘉信。必须明智,09-14 10:57,"https://guba.eastmoney.com/news,000753,964570385.html"
1183,漂亮,09-14 10:46,"https://guba.eastmoney.com/news,000753,964563003.html"
1184,成本1块,09-14 10:39,"https://guba.eastmoney.com/news,000753,964558318.html"
1185,手上唯一一个现价绿的票，我加仓。,09-14 10:28,"https://guba.eastmoney.com/news,000753,964550374.html"
1186,一般人  做不好  水仙儿漳州票  俺给大伙解谜吧  咱3.22-3.27肯掰  前前天3.33肯掰 俺知闽系性格,09-14 10:28,"https://guba.eastmoney.com/news,000753,964550370.html"
1187,我是3.15割肉换股华谊嘉信，安控科技，中金环境三只分散风险,09-14 10:19,"https://guba.eastmoney.com/news,000753,964543815.html"
1188,烂泥扶不上墙,09-14 09:45,"https://guba.eastmoney.com/news,000753,964516380.html"
1189,牛散等你们来抬轿[大笑],09-14 09:43,"https://guba.eastmoney.com/news,000753,964514580.html"
1190,三个涨停,09-14 09:14,"https://guba.eastmoney.com/news,000753,964498984.html"
1191,利好来了,09-13 12:01,"https://guba.eastmoney.com/news,000753,964421980.html"
1192,别忘记了还有5个亿诉讼没解决了,09-13 07:23,"https://guba.eastmoney.com/news,000753,964405156.html"
1193,博远基金钟鸣远：固收+产品为何受青睐？,09-12 03:26,"https://guba.eastmoney.com/news,000753,964359374.html"
1194,没有那么快[毛估估],09-12 10:11,"https://guba.eastmoney.com/news,000753,964338118.html"
1195,建议退市,09-11 06:37,"https://guba.eastmoney.com/news,000753,964263537.html"
1196,来酒鬼酒跟我一起抬,09-11 02:49,"https://guba.eastmoney.com/news,000753,964209331.html"
1197,你看600518亏十几个亿十几个涨停，你亏几千万天天跌,09-11 02:04,"https://guba.eastmoney.com/news,000753,964175179.html"
1198,8年股领的人，股竟然跟我这不到两年的小韭菜嚼劲了！有意思哈哈哈哈哈哈[鼓掌],09-11 01:43,"https://guba.eastmoney.com/news,000753,964160217.html"
1199,这个人每到一处股吧非要抬杠，有意思！,09-11 01:38,"https://guba.eastmoney.com/news,000753,964157543.html"
1200,打到3.10下,09-11 01:21,"https://guba.eastmoney.com/news,000753,964144225.html"
1201,俺给彰粥水仙定个性吧： 这个股很难炒做 为啥？ 鸡本面还行 很难磨掉散散们的筹码 长线易成功,09-11 01:19,"https://guba.eastmoney.com/news,000753,964143083.html"
1202,打3块1再进一点,09-11 01:12,"https://guba.eastmoney.com/news,000753,964138911.html"
1203,偶的帖  给压了  这  俺喜欢,09-11 10:48,"https://guba.eastmoney.com/news,000753,964076677.html"
1204,漳州水仙儿  是善装  善于伪桩  但  它不咋滴  害人   她的厉害  在于她的  耐性,09-11 10:35,"https://guba.eastmoney.com/news,000753,964066238.html"
1205,气  做桩的   您的  分时  要做的好   其它都多鱼多余的   啥不多余？ 吹牛最实在,09-11 10:31,"https://guba.eastmoney.com/news,000753,964063203.html"
1206,啥叫 懂分时  俺3.04买进 327 3.33卖  314 313 310 3.05 买  进3.22以上  掰 这算不算,09-11 10:24,"https://guba.eastmoney.com/news,000753,964057966.html"
1207,这种质优低位股都割肉，那就没得说了！看这几天的量，不是洗盘，就是准备放量拉升，所,09-11 10:17,"https://guba.eastmoney.com/news,000753,964050361.html"
1208,漳州发展要启动了吗,09-11 10:03,"https://guba.eastmoney.com/news,000753,964037934.html"
1209,俺的 3.22 掰一点点  3.27没成  咱看高一线  本吹牛精明人不说暗话  显摆分时功夫 想 抛块砖头 引玉也,09-11 10:03,"https://guba.eastmoney.com/news,000753,964038700.html"
1210,咱们留低仓坐等主力抬轿就可以了！,09-11 09:59,"https://guba.eastmoney.com/news,000753,964034967.html"
1211,昨天进的今天可以做T把筹码快速还给主力了，主力需要筹码！,09-11 09:56,"https://guba.eastmoney.com/news,000753,964030859.html"
1212,分时  俺给n你们  表演   3.05的  3.22-3.19  给出   批图您看  现价的,09-11 09:53,"https://guba.eastmoney.com/news,000753,964026869.html"
1213,奋勇向上……实现自我～～～,09-11 09:52,"https://guba.eastmoney.com/news,000753,964026763.html"
1214,张格婷我喜欢,09-11 09:46,"https://guba.eastmoney.com/news,000753,964018586.html"
1215,[图片],09-11 09:43,"https://guba.eastmoney.com/news,000753,964016716.html"
1216,上方压力山大，大概率回调，看前天上阳线太长了。,09-11 09:43,"https://guba.eastmoney.com/news,000753,964015164.html"
1217,全仓运作！,09-11 09:42,"https://guba.eastmoney.com/news,000753,964015133.html"
1218,啥时也变成一个天山生物,09-11 09:40,"https://guba.eastmoney.com/news,000753,964012286.html"
1219,昨天买的来，今天走一波。做反方向的人别来嘟嘟！,09-11 09:39,"https://guba.eastmoney.com/news,000753,964011087.html"
1220,可以了，昨天进今天出了，去干平潭了，等下来在干。,09-11 09:39,"https://guba.eastmoney.com/news,000753,964010628.html"
1221,一定要大阳,09-11 09:38,"https://guba.eastmoney.com/news,000753,964010166.html"
1222,您说  你的  分时  玩的好   俺P图  给你们看   玩分时  俺吹牛精  玩给你看看  文字一路 图一路,09-11 09:36,"https://guba.eastmoney.com/news,000753,964007866.html"
1223,世上最垃圾的上市公司，该死，害劳资今天全部割肉拉！,09-10 09:19,"https://guba.eastmoney.com/news,000753,963898560.html"
1224,被错杀的优质大盘股,09-10 07:28,"https://guba.eastmoney.com/news,000753,963872594.html"
1225,超级大牛散，现在估计瑟瑟发抖了……,09-10 05:21,"https://guba.eastmoney.com/news,000753,963842855.html"
1226,强洗，明天必大阳,09-10 04:29,"https://guba.eastmoney.com/news,000753,963827012.html"
1227,徐老哥不会这么轻易就撤吧,09-10 04:06,"https://guba.eastmoney.com/news,000753,963819631.html"
1228,尾盘吃进不知道能不能赚到,09-10 03:44,"https://guba.eastmoney.com/news,000753,963811885.html"
1229,前几天拉高出货了。明天再跌一下，准备接回来。,09-10 03:39,"https://guba.eastmoney.com/news,000753,963809145.html"
1230,流弊,09-10 03:37,"https://guba.eastmoney.com/news,000753,963808666.html"
1231,说002762是不是你怼的！,09-10 03:02,"https://guba.eastmoney.com/news,000753,963785868.html"
1232,玩不过你，庄家练葵花宝典的,09-10 02:44,"https://guba.eastmoney.com/news,000753,963765818.html"
1233,乌合之众！,09-10 02:42,"https://guba.eastmoney.com/news,000753,963762910.html"
1234,三年操盘手法都没变过，这什么庄家啊,09-10 02:39,"https://guba.eastmoney.com/news,000753,963758770.html"
1235,又回到从前,09-10 02:35,"https://guba.eastmoney.com/news,000753,963751642.html"
1236,主力成本附近，遇杀跌吸庄血,09-10 02:18,"https://guba.eastmoney.com/news,000753,963729114.html"
1237,这可不是垃圾股，涨十个停板不为过。,09-10 01:41,"https://guba.eastmoney.com/news,000753,963693437.html"
1238,树正不怕影斜！不要自我归类！,09-10 01:37,"https://guba.eastmoney.com/news,000753,963690152.html"
1239,倒差价咋做  3.27  3.33卖    3.13  3.14买   不就结了,09-10 01:28,"https://guba.eastmoney.com/news,000753,963683851.html"
1240,做小差价简单,09-10 01:26,"https://guba.eastmoney.com/news,000753,963682089.html"
1241,俺   玩   分时  给你  看,09-10 11:30,"https://guba.eastmoney.com/news,000753,963625469.html"
1242,凸(皿 ),09-10 11:27,"https://guba.eastmoney.com/news,000753,963623148.html"
1243,你说你会玩分时  阿偶  俺玩给你看    3.14   派   这是个 念法  3.14159626...哈哈啊哈,09-10 11:27,"https://guba.eastmoney.com/news,000753,963622551.html"
1244,希望60分钟MACD能够回弹！,09-10 10:37,"https://guba.eastmoney.com/news,000753,963575257.html"
1245,刘散跑了110多万，这次跑的差不多了,09-10 10:36,"https://guba.eastmoney.com/news,000753,963574681.html"
1246,低价环保，底部还没启动，主力会在这位置出货吗？别为那么点蝇头小利在那忙进忙出的，,09-10 10:21,"https://guba.eastmoney.com/news,000753,963554831.html"
1247,偶昨天P了 卖出图  俺是一路掰上去的 所以3.33能卖出  偶然进入  就不怕说说 俺是咋做的,09-10 10:17,"https://guba.eastmoney.com/news,000753,963549590.html"
1248,搓揉线？,09-10 10:15,"https://guba.eastmoney.com/news,000753,963546704.html"
1249,什么牛散，是钱多。牛散就没有漳州僵尸,09-10 09:46,"https://guba.eastmoney.com/news,000753,963509989.html"
1250,怎么也有几分业绩，怎么混得比垃圾股还惨,09-10 09:45,"https://guba.eastmoney.com/news,000753,963508183.html"
1251,明天如果暴跌，记得买,09-09 09:42,"https://guba.eastmoney.com/news,000753,963412181.html"
1252,请问漳州市自来水生产与污水处理的市场份额情况怎样，主要有哪些竞争对手，未来预期市,09-10 04:25,"https://guba.eastmoney.com/news,000753,963829552.html"
1253,在中国股市里，像漳州发展这样的股票,09-09 07:56,"https://guba.eastmoney.com/news,000753,963388576.html"
1254,下午追涨明天留意15，30和60分钟的分时线如企稳低吸做T！,09-09 06:23,"https://guba.eastmoney.com/news,000753,963370386.html"
1255,漳州发展盘中最高3.34元，股价创近一年新高,09-09 03:35,"https://guba.eastmoney.com/news,000753,963325043.html"
1256,不会是传说中的仙人指路吧～～～,09-09 03:25,"https://guba.eastmoney.com/news,000753,963320616.html"
1257,这么长的上影线？明天肯定收阴了,09-09 02:55,"https://guba.eastmoney.com/news,000753,963298312.html"
1258,那么长的上影,09-09 02:42,"https://guba.eastmoney.com/news,000753,963284029.html"
1259,大盘不行，这货要撤了,09-09 02:31,"https://guba.eastmoney.com/news,000753,963274087.html"
1260,玩犊子了，15分时从昨天开始就没死叉过，现在死叉了,09-09 02:21,"https://guba.eastmoney.com/news,000753,963264656.html"
1261,这个量不涨没有道理啊，除非做慈善,09-09 02:17,"https://guba.eastmoney.com/news,000753,963261483.html"
1262,一般偶卖了会升…,09-09 01:59,"https://guba.eastmoney.com/news,000753,963249407.html"
1263,消灭三元股,09-09 01:52,"https://guba.eastmoney.com/news,000753,963242836.html"
1264,有得洗盘了,09-09 01:50,"https://guba.eastmoney.com/news,000753,963241671.html"
1265,这股里有大户了。庄家操盘之前都不看看股东名单,09-09 01:50,"https://guba.eastmoney.com/news,000753,963241380.html"
1266,分时15分钟不要死叉就行,09-09 01:37,"https://guba.eastmoney.com/news,000753,963232355.html"
1267,卖了就涨嘛[大笑][大笑][大笑],09-09 01:19,"https://guba.eastmoney.com/news,000753,963220425.html"
1268,大盘暴跌，短线的快跑，长线的坐好,09-09 10:39,"https://guba.eastmoney.com/news,000753,963141729.html"
1269,图形很好看,09-09 09:54,"https://guba.eastmoney.com/news,000753,963085778.html"
1270,盘子又不大，怎么拉的那么吃力,09-09 09:43,"https://guba.eastmoney.com/news,000753,963070375.html"
1271,量能就已经新高了，BOLL上柜也被你捅破皮了，今天能不能持续放量突破呢？拭目以待,09-09 08:27,"https://guba.eastmoney.com/news,000753,963038288.html"
1272,碧生源控股要飞天了,09-08 09:50,"https://guba.eastmoney.com/news,000753,962979206.html"
1273,看好水资源，首富都是卖水的了,09-08 09:35,"https://guba.eastmoney.com/news,000753,962974966.html"
1274,明天封板,09-08 08:12,"https://guba.eastmoney.com/news,000753,962954948.html"
1275,关注ppp……明天继续高举高打……不要问我为什么,09-08 08:08,"https://guba.eastmoney.com/news,000753,962953885.html"
1276,近期没涨停过？这横盘暗无天日呀！[滴汗],09-08 07:21,"https://guba.eastmoney.com/news,000753,962944624.html"
1277,今天这量放的可以,09-08 03:01,"https://guba.eastmoney.com/news,000753,962882026.html"
1278,股性不活,09-08 02:15,"https://guba.eastmoney.com/news,000753,962847304.html"
1279,只涨今天一天吗,09-08 02:07,"https://guba.eastmoney.com/news,000753,962840514.html"
1280,徐开东一千多万股潜伏在里面，说明非常看好此股。而天山生物他只买了196万股。,09-08 01:43,"https://guba.eastmoney.com/news,000753,962821505.html"
1281,3个月时间，价格可以做到3.87,09-08 11:36,"https://guba.eastmoney.com/news,000753,962769399.html"
1282,敢做T吗？,09-08 11:30,"https://guba.eastmoney.com/news,000753,962765596.html"
1283,你是来搞笑的么？,09-08 11:24,"https://guba.eastmoney.com/news,000753,962761395.html"
1284,3.35冲呀,09-08 11:14,"https://guba.eastmoney.com/news,000753,962751715.html"
1285,徐2017年套牢至今，什么牛散！只是钱多[大笑]大家不要抬轿啊，此股僵尸,09-08 09:51,"https://guba.eastmoney.com/news,000753,962676044.html"
1286,怒跌3分钱！,09-07 11:49,"https://guba.eastmoney.com/news,000753,962602081.html"
1287,按照图形来说，你的图形好不容易走好，别辜负了时间。,09-07 07:50,"https://guba.eastmoney.com/news,000753,962561400.html"
1288,我继续赌你明天高举高打～～～,09-07 03:02,"https://guba.eastmoney.com/news,000753,962489412.html"
1289,谁卖出就后悔了。,09-07 02:32,"https://guba.eastmoney.com/news,000753,962460652.html"
1290,我赌尾盘翻红……,09-07 02:23,"https://guba.eastmoney.com/news,000753,962451702.html"
1291,大盘可能要调整，还是躲进中小盘没怎么涨的公用事业股里避避风。,09-07 02:00,"https://guba.eastmoney.com/news,000753,962430738.html"
1292,创业板多好玩啊，拿着000753，多郁闷啊,09-07 01:44,"https://guba.eastmoney.com/news,000753,962418535.html"
1293,死不悔改，还有人看多，这票完蛋了…,09-06 08:24,"https://guba.eastmoney.com/news,000753,962214000.html"
1294,感觉有回4元的机会了。,09-06 01:31,"https://guba.eastmoney.com/news,000753,962185184.html"
1295,几连阳， 消化掉套牢盘，估计要涨停了,09-05 11:28,"https://guba.eastmoney.com/news,000753,962145474.html"
1296,拿着吧又不是高位能涨起的话看到4块。,09-04 10:34,"https://guba.eastmoney.com/news,000753,962046570.html"
1297,要来电了？,09-04 02:53,"https://guba.eastmoney.com/news,000753,961962224.html"
1298,300票涨疯了，主板太苦了,09-04 02:11,"https://guba.eastmoney.com/news,000753,961931103.html"
1299,垃圾股,09-04 11:19,"https://guba.eastmoney.com/news,000753,961857005.html"
1300,没有科技股支撑着大盘，这股今天直接打2.91,09-04 10:02,"https://guba.eastmoney.com/news,000753,961796725.html"
1301,买了一手跟徐开东混了,09-04 09:49,"https://guba.eastmoney.com/news,000753,961782412.html"
1302,建起,09-04 09:43,"https://guba.eastmoney.com/news,000753,961775802.html"
1303,9月2日讯漳州将实施九龙江水“北水南调”工程。日前，漳州市发改委员正式批复了东南,09-04 08:21,"https://guba.eastmoney.com/news,000753,961740135.html"
1304,今天破3元？,09-04 08:04,"https://guba.eastmoney.com/news,000753,961737622.html"
1305,漳州发展加油,09-04 06:57,"https://guba.eastmoney.com/news,000753,961727634.html"
1306,明天又是3.06到3.11,09-04 12:30,"https://guba.eastmoney.com/news,000753,961709203.html"
1307,逆市返红，静等主力拉升,09-03 04:20,"https://guba.eastmoney.com/news,000753,961619725.html"
1308,震荡洗筹结束，马上两个涨停板！,09-03 03:53,"https://guba.eastmoney.com/news,000753,961613059.html"
1309,老徐做完天山就该做这漳发了！,09-03 03:28,"https://guba.eastmoney.com/news,000753,961605769.html"
1310,漳州发展今天表现比较抗跌！,09-03 02:48,"https://guba.eastmoney.com/news,000753,961581499.html"
1311,买买买，跟漳州发展主力抢筹码,09-03 11:57,"https://guba.eastmoney.com/news,000753,961487181.html"
1312,漳州发展，蓄势待发！,09-03 10:55,"https://guba.eastmoney.com/news,000753,961446310.html"
1313,漳州发展买定你了,09-03 10:53,"https://guba.eastmoney.com/news,000753,961445094.html"
1314,涨停了，呵呵，涨到3.08就停了[俏皮][俏皮][俏皮],09-03 10:27,"https://guba.eastmoney.com/news,000753,961421135.html"
1315,低价股都会有一波，时间问题,09-03 09:39,"https://guba.eastmoney.com/news,000753,961367506.html"
1316,预测，明天能上3.10以上，相信我[憨笑][憨笑],09-02 09:18,"https://guba.eastmoney.com/news,000753,961277870.html"
1317,5个亿的官司困扰着漳州发展,09-02 12:31,"https://guba.eastmoney.com/news,000753,961100104.html"
1318,不管你是领航基金，机构投资，还是牛散，只要投资漳州僵尸，保你扒层皮，割块肉,09-02 11:24,"https://guba.eastmoney.com/news,000753,961079176.html"
1319,萨维尔,09-02 11:01,"https://guba.eastmoney.com/news,000753,961062596.html"
1320,这种票只适合潜伏作中长线投资，如果有一定闲余资金，可以买入，如果想做短线的，就不,09-02 10:59,"https://guba.eastmoney.com/news,000753,961061568.html"
1321,谁把它砸到2.91,09-02 10:43,"https://guba.eastmoney.com/news,000753,961045233.html"
1322,徐开东现在在炒天山生物，大家稍安勿躁,09-02 10:41,"https://guba.eastmoney.com/news,000753,961044809.html"
1323,垃圾股,09-02 10:30,"https://guba.eastmoney.com/news,000753,961033841.html"
1324,明天还半死不活马上割肉抛了你,09-01 11:35,"https://guba.eastmoney.com/news,000753,960922838.html"
1325,优秀[接盘侠],09-01 01:03,"https://guba.eastmoney.com/news,000753,960739925.html"
1326,徐开东票仓里面都是垃圾股，,09-01 11:43,"https://guba.eastmoney.com/news,000753,960721347.html"
1327,买到漳州发展这个瘟股就是八辈子积了德，还是卖给庄家，让庄家发财,09-01 09:46,"https://guba.eastmoney.com/news,000753,960632235.html"
1328,投资时间越长，赔的越多。2017年2月28日，上证指数是3241点，漳州发展5.,09-01 09:11,"https://guba.eastmoney.com/news,000753,960609190.html"
1329,2.2元我收垃圾,08-31 02:09,"https://guba.eastmoney.com/news,000753,960424265.html"
1330,名字带发展的股票都起来，唯独漳州发展没起来,08-31 11:51,"https://guba.eastmoney.com/news,000753,960367838.html"
1331,守到天荒地老,08-31 10:38,"https://guba.eastmoney.com/news,000753,960321069.html"
1332,徐开东其他股票都一飞冲天，唯独漳州发展不动，几个意思？,08-31 10:30,"https://guba.eastmoney.com/news,000753,960314628.html"
1333,好吧！你赢了拜拜,08-31 10:25,"https://guba.eastmoney.com/news,000753,960310931.html"
1334,买买买，漳州发展！,08-31 10:05,"https://guba.eastmoney.com/news,000753,960293525.html"
1335,转发,08-30 10:51,"https://guba.eastmoney.com/news,000753,960218305.html"
1336,转发,08-30 06:59,"https://guba.eastmoney.com/news,000753,960196952.html"
1337,漳州发展下周开始大涨！,08-29 09:49,"https://guba.eastmoney.com/news,000753,960055647.html"
1338,这股为什么这么垃圾？就是机构在股票低价吸收不到足够的筹码！所以不看好的赶紧把筹码,08-28 11:20,"https://guba.eastmoney.com/news,000753,960013349.html"
1339,直接退市算了，坑爹,08-28 02:43,"https://guba.eastmoney.com/news,000753,959884397.html"
1340,买这个的都是脑袋有包,08-28 02:18,"https://guba.eastmoney.com/news,000753,959859118.html"
1341,完美踏空！再见！,08-28 02:12,"https://guba.eastmoney.com/news,000753,959853113.html"
1342,为什么你们不去买片仔癀,08-28 12:01,"https://guba.eastmoney.com/news,000753,959782838.html"
1343,脏州跪久了站不起来,08-28 11:01,"https://guba.eastmoney.com/news,000753,959745472.html"
1344,建议没有成交量，不知道上市目的漳州垃圾退市,08-28 10:55,"https://guba.eastmoney.com/news,000753,959740414.html"
1345,坑你爹,08-28 10:43,"https://guba.eastmoney.com/news,000753,959730204.html"
1346,退市吧！[为什么][为什么],08-28 10:33,"https://guba.eastmoney.com/news,000753,959721614.html"
1347,大股东家中有事，恕报不周,08-28 10:18,"https://guba.eastmoney.com/news,000753,959704708.html"
1348,红色低价环保漳州发展……我顶你噢……,08-28 10:00,"https://guba.eastmoney.com/news,000753,959684057.html"
1349,这个股大概率要这个价位维持3年,08-28 08:23,"https://guba.eastmoney.com/news,000753,959634822.html"
1350,昨天炒环保，没有这个僵尸，今天炒汽车，还是没有这个僵尸，漳州发展，你完了[大笑],08-27 11:11,"https://guba.eastmoney.com/news,000753,959590996.html"
1351,明天起飞,08-27 06:54,"https://guba.eastmoney.com/news,000753,959529486.html"
1352,垃圾,08-27 01:53,"https://guba.eastmoney.com/news,000753,959413002.html"
1353,这垃圾要是在创业板，股价起码10元以上了。,08-27 11:18,"https://guba.eastmoney.com/news,000753,959342196.html"
1354,水务龙头，该起飞了,08-27 10:35,"https://guba.eastmoney.com/news,000753,959306042.html"
1355,水务龙头，该起飞了,08-27 10:32,"https://guba.eastmoney.com/news,000753,959304041.html"
1356,片子逻辑，僵尸不知道上市的目的,08-27 10:00,"https://guba.eastmoney.com/news,000753,959267653.html"
1357,你看一下股吧里这么多人看好。说明大涨是不可能的。这个道理大家都懂,08-27 07:39,"https://guba.eastmoney.com/news,000753,959205208.html"
1358,等两月就等今天这个下跌。,08-26 03:15,"https://guba.eastmoney.com/news,000753,959057292.html"
1359,这股快要拉涨了,08-26 03:04,"https://guba.eastmoney.com/news,000753,959051731.html"
1360,今天唯一红的板块就是供水供汽环保，漳州供自来水，污水处理是环保吧？上……上……上,08-26 02:29,"https://guba.eastmoney.com/news,000753,959023221.html"
1361,恐慌盘出了，风险解除……～～,08-26 02:05,"https://guba.eastmoney.com/news,000753,959003466.html"
1362,耐得住寂寞，能放个半年一载的可以进了。短线的免谈。,08-26 01:12,"https://guba.eastmoney.com/news,000753,958961183.html"
1363,真孙子漳州这么差吗,08-26 01:11,"https://guba.eastmoney.com/news,000753,958960593.html"
1364,穷人太多，都喜欢买廉价,08-26 12:42,"https://guba.eastmoney.com/news,000753,958950150.html"
1365,供水供汽，自来水污水环保,08-26 12:15,"https://guba.eastmoney.com/news,000753,958943044.html"
1366,要买的到下个支撑位2.91附近再说！,08-26 11:27,"https://guba.eastmoney.com/news,000753,958921287.html"
1367,漂亮,08-26 11:20,"https://guba.eastmoney.com/news,000753,958914988.html"
1368,因为大家都看好，所以不涨,08-26 10:38,"https://guba.eastmoney.com/news,000753,958872797.html"
1369,名不虚传，漳州垃圾，股民唾弃,08-26 10:21,"https://guba.eastmoney.com/news,000753,958856572.html"
1370,想发火买漳州发展，保你变成不温不火,08-25 08:50,"https://guba.eastmoney.com/news,000753,958718973.html"
1371,政策还没吹过来来了就上天了开工资就是买够吃馒头的就行,08-25 06:09,"https://guba.eastmoney.com/news,000753,958689028.html"
1372,这股稳健，没风浪不亏损，喜欢,08-25 03:15,"https://guba.eastmoney.com/news,000753,958642867.html"
1373,意一下，涨到30元[呲牙],08-25 02:24,"https://guba.eastmoney.com/news,000753,958605451.html"
1374,赌翻倍！,08-25 02:21,"https://guba.eastmoney.com/news,000753,958603320.html"
1375,破股,08-25 10:59,"https://guba.eastmoney.com/news,000753,958490849.html"
1376,都自己看看老徐手里的票,08-25 10:31,"https://guba.eastmoney.com/news,000753,958464998.html"
1377,破破破，烂烂烂,08-24 10:04,"https://guba.eastmoney.com/news,000753,958336953.html"
1378,垃圾股,08-24 09:38,"https://guba.eastmoney.com/news,000753,958330826.html"
1379,我在康泰300站岗好凉快！还有谁,08-24 03:17,"https://guba.eastmoney.com/news,000753,958246165.html"
1380,3年国有资产贬值30多亿，漳州你是真发展还是倒退庄家远离漳州发展，机构远离漳州发,08-23 08:14,"https://guba.eastmoney.com/news,000753,957968659.html"
1381,漳州发展上半年净利同比增长35.63%,08-23 07:47,"https://guba.eastmoney.com/news,000753,957966412.html"
1382,哗，业绩真的不容易啊！还是干实业的公司啊！,08-23 11:16,"https://guba.eastmoney.com/news,000753,957929523.html"
1383,你好，公司中报显示污水厂、内河治理等建设项目增多，请问这种建设项目是一次性项目收,08-26 03:33,"https://guba.eastmoney.com/news,000753,959067410.html"
1384,今年能有业绩收入真的不容易了！,08-22 06:48,"https://guba.eastmoney.com/news,000753,957823221.html"
1385,九月底能跌到2.2元快走吧,08-21 08:38,"https://guba.eastmoney.com/news,000753,957778890.html"
1386,一年不如一年啦！改名吧,08-21 08:36,"https://guba.eastmoney.com/news,000753,957778573.html"
1387,上半年能赚已经不容易了，至少不会st了,08-21 08:18,"https://guba.eastmoney.com/news,000753,957775821.html"
1388,业绩超级好,08-21 05:44,"https://guba.eastmoney.com/news,000753,957752017.html"
1389,漳州发展：2020上半年净利润同比增长35.63%,08-21 05:40,"https://guba.eastmoney.com/news,000753,957751448.html"
1390,漳州发展:独立董事对公司有关事项的独立意见,08-21 05:38,"https://guba.eastmoney.com/news,000753,957750946.html"
1391,漳州发展:2020年半年度报告摘要,08-21 05:38,"https://guba.eastmoney.com/news,000753,957750922.html"
1392,漳州发展:第七届监事会第十七次会议决议公告,08-21 05:38,"https://guba.eastmoney.com/news,000753,957750895.html"
1393,漳州发展:第七届董事会第二十三次会议决议公告,08-21 05:38,"https://guba.eastmoney.com/news,000753,957750892.html"
